run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Complexity,Epoch,Generalization Gap,KL Loss on Train Data (kl mean)
nr65tp56,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,4,2048,57.0,126683.0,0.25300002098083496,0.009997871704399586
7chx2me3,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,4,2048,73.0,29813.0,0.26100003719329834,0.009999029338359833
zy3inft7,oprmsprop_hw2048_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,4,2048,64.0,417684.0,0.23849999904632568,0.0142569150775671
vxiphv18,opsgd_hw2048_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,4,2048,91.0,425125.0,0.38099998235702515,0.00999914575368166
oevsqet1,opsgd_hw2048_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,4,2048,92.0,418444.0,0.38200002908706665,0.012902585789561272
zbtr70rh,opsgd_hw2048_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,4,2048,90.0,423438.0,0.38200002908706665,0.01062318030744791
136h21j9,opadam_hw2048_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,4,2048,62.0,428293.0,0.2552499771118164,0.01606624573469162
hlqccipe,opadam_hw2048_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,4,2048,57.0,332071.0,0.2434999942779541,0.009999565780162811
0ksk5e9n,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,3,2048,77.0,32058.0,0.2574999928474426,0.00999783631414175
e5rvcn8r,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,3,2048,78.0,421658.0,0.2639999985694885,0.010844161733984947
r8k0bdgw,oprmsprop_hw2048_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,3,2048,81.0,322809.0,0.27300000190734863,0.00999998953193426
rikwznxp,opsgd_hw2048_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,3,2048,88.0,424521.0,0.36799997091293335,0.010518989525735378
98ain0z3,opsgd_hw2048_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,3,2048,89.0,22169.0,0.36900001764297485,0.00999891571700573
d8oqq4zz,opsgd_hw2048_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,3,2048,89.0,18137.0,0.36900001764297485,0.009995708242058754
4invmi39,opadam_hw2048_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,3,2048,67.0,129685.0,0.265999972820282,0.009999561123549938
i6l8tqpr,opadam_hw2048_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,3,2048,68.0,428527.0,0.2602500319480896,0.010574975982308388
4syp6c7h,opadam_hw2048_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,3,2048,65.0,22890.0,0.27799999713897705,0.00999828428030014
5mfzp4c3,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,2,2048,92.0,421697.0,0.2900000214576721,0.01170732919126749
qliyyado,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,2,2048,91.0,19466.0,0.29600000381469727,0.009999008849263191
1zwqvoic,oprmsprop_hw2048_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,2,2048,88.0,428714.0,0.281000018119812,0.010825108736753464
q704mt20,opsgd_hw2048_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,2,2048,94.0,423158.0,0.36799997091293335,0.010673842392861845
hdwmni4k,opsgd_hw2048_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,2,2048,93.0,315091.0,0.3669999837875366,0.009999512694776058
ghwon6fr,opsgd_hw2048_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,2,2048,95.0,13113.0,0.36799997091293335,0.009999656118452547
0j1xvcxj,opadam_hw2048_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,2,2048,88.0,419133.0,0.2990000247955322,0.011837424710392952
d0yfch1g,opadam_hw2048_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,2,2048,93.0,422213.0,0.29600000381469727,0.00999896414577961
ed6r3v6a,opadam_hw2048_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,2,2048,86.0,419461.0,0.3019999861717224,0.011595778167247772
yzghzvfv,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,4,2048,68.0,424970.0,0.23125004768371585,0.012800756841897964
pltg9kdb,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,4,2048,54.0,431358.0,0.26850003004074097,0.014036258682608604
2rv7gu8h,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,4,2048,57.0,18686.0,0.2695000171661377,0.009999922476708887
oiop9vjs,opsgd_hw2048_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,4,2048,93.0,319706.0,0.37599998712539673,0.009998737834393978
izfdfhem,opsgd_hw2048_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,4,2048,90.0,423089.0,0.37699997425079346,0.01183775532990694
yax4w51m,opsgd_hw2048_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,4,2048,90.0,425285.0,0.37800002098083496,0.01029675267636776
p0xevkjc,opadam_hw2048_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,4,2048,62.0,420374.0,0.27950000762939453,0.012666584923863413
qb9gqkap,opadam_hw2048_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,4,2048,57.0,320648.0,0.2709999680519104,0.009998267516493796
fh14pujz,opadam_hw2048_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,4,2048,58.0,416383.0,0.2747499942779541,0.017234157770872116
cbtz86ol,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,3,2048,79.0,27073.0,0.2464999556541443,0.00999949499964714
h4a9jv8i,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,3,2048,72.0,418904.0,0.27649998664855957,0.012655243277549744
uj4llzbr,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,3,2048,79.0,120915.0,0.2630000114440918,0.009999362751841543
uzomhob9,opsgd_hw2048_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,3,2048,88.0,424180.0,0.3669999837875366,0.011276173405349256
c42ps1ow,opsgd_hw2048_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,3,2048,87.0,336117.0,0.36900001764297485,0.009997867047786713
yqli1cv4,opsgd_hw2048_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,3,2048,89.0,17539.0,0.3659999966621399,0.009996567852795124
omuonc7k,opadam_hw2048_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,3,2048,65.0,30945.0,0.26875001192092896,0.009998846799135208
uwa0ta1d,opadam_hw2048_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,3,2048,57.0,424588.0,0.29249995946884155,0.009998857043683527
8yh6h5q5,opadam_hw2048_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,3,2048,58.0,450482.0,0.2919999957084656,0.011710760183632374
dqsv86nr,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,2,2048,88.0,430984.0,0.29100000858306885,0.01067794393748045
hskb0aae,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,2,2048,86.0,428972.0,0.29500001668930054,0.011148395948112013
i7i0n5sb,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,2,2048,87.0,22143.0,0.296750009059906,0.00999995693564415
swri3b6g,opsgd_hw2048_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,2,2048,94.0,417019.0,0.3709999918937683,0.011084044352173804
atp6ndj6,opsgd_hw2048_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,2,2048,93.0,18704.0,0.3709999918937683,0.009998157620429993
u66egr3i,opsgd_hw2048_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,2,2048,92.0,420513.0,0.37199997901916504,0.010840329341590405
fydzs0zo,opadam_hw2048_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,2,2048,76.0,427585.0,0.2879999876022339,0.012541612610220907
igc2u082,opadam_hw2048_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,2,2048,76.0,424434.0,0.2940000295639038,0.01208110898733139
d53o3dco,opadam_hw2048_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,2,2048,73.0,11949.0,0.2917499542236328,0.00999846588820219
q2z1ru7d,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,4,1024,77.0,34855.0,0.28200000524520874,0.009999829344451427
0e37l62u,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,4,1024,73.0,433195.0,0.28200000524520874,0.009995736181735992
25ayrcka,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,4,1024,76.0,434229.0,0.25999999046325684,0.01134060975164175
valxc2ba,opsgd_hw1024_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,4,1024,90.0,419767.0,0.4010000228881836,0.011744174174964428
uj6l3223,opsgd_hw1024_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,4,1024,89.0,23314.0,0.39899998903274536,0.00999769289046526
213fa66l,opsgd_hw1024_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,4,1024,89.0,21383.0,0.4039999842643738,0.009998629800975324
y9n20082,opadam_hw1024_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,4,1024,68.0,430035.0,0.3009999990463257,0.011807480826973917
mr4v532x,opadam_hw1024_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,4,1024,68.0,433135.0,0.3100000023841858,0.010712658986449242
97ni8eze,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,3,1024,87.0,20012.0,0.281000018119812,0.009998886846005917
g68o18w9,opadam_hw1024_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,4,1024,71.0,29094.0,0.29600000381469727,0.00999927893280983
wxr6o87j,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,3,1024,85.0,19400.0,0.27799999713897705,0.009999754838645458
6dn87z5c,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,3,1024,83.0,120609.0,0.28299999237060547,0.009998124092817308
a3k02awf,opsgd_hw1024_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,3,1024,86.0,423875.0,0.37699997425079346,0.010463165119290352
vce73wrl,opsgd_hw1024_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,3,1024,86.0,428427.0,0.38099998235702515,0.010155495256185532
u7bpkhy8,opsgd_hw1024_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,3,1024,86.0,425316.0,0.38200002908706665,0.010964348912239076
de4dg30g,opadam_hw1024_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,3,1024,83.0,134763.0,0.30800002813339233,0.009997970424592497
nm8qh8sv,opadam_hw1024_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,3,1024,85.0,17938.0,0.3100000023841858,0.00999918207526207
yhgs54zt,opadam_hw1024_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,3,1024,83.0,19354.0,0.296999990940094,0.009999913163483145
ampljgaa,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,2,1024,89.0,17582.0,0.32499998807907104,0.009998315013945104
ebkps2y5,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,2,1024,86.0,418971.0,0.33399999141693115,0.012022255919873714
tt1f9zd8,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,2,1024,83.0,19048.0,0.33799999952316284,0.009997009299695492
vo3q9d7h,opsgd_hw1024_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,2,1024,91.0,320002.0,0.36799997091293335,0.009999040514230728
pilcdgyy,opsgd_hw1024_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,2,1024,90.0,421914.0,0.36799997091293335,0.01105097122490406
saskdgq8,opsgd_hw1024_nl2_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,2,1024,88.0,427129.0,0.3700000047683716,0.01208940427750349
kpax2cdb,opadam_hw1024_nl2_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,2,1024,92.0,420010.0,0.3370000123977661,0.012197299860417845
iejm4mhf,opadam_hw1024_nl2_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,2,1024,90.0,419684.0,0.33799999952316284,0.010681110434234142
q1fsq8w7,opadam_hw1024_nl2_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,2,1024,89.0,15977.0,0.3399999737739563,0.009996832348406317
dqb2owsg,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,4,1024,69.0,327502.0,0.265749990940094,0.00999954715371132
48rrvqqb,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,4,1024,67.0,29404.0,0.25349998474121094,0.009999063797295094
qsce330c,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,4,1024,81.0,129834.0,0.26200002431869507,0.00999817717820406
3hhjjsjx,opsgd_hw1024_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,4,1024,89.0,221113.0,0.4010000228881836,0.009997284039855003
epv76v4p,opsgd_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,4,1024,87.0,226955.0,0.4010000228881836,0.00999984610825777
lcnbyh0k,opsgd_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,4,1024,89.0,19960.0,0.3999999761581421,0.009999086149036884
5vytl2h7,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,4,1024,61.0,336807.0,0.25174999237060547,0.009998805820941923
w7g89m0s,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,4,1024,66.0,433212.0,0.25700002908706665,0.01364793162792921
5bxfbxgh,opadam_hw1024_nl4_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,4,1024,62.0,434436.0,0.25325000286102295,0.012684552930295467
w4bublv1,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,3,1024,80.0,425156.0,0.2667500376701355,0.011143207550048828
f5ft7dxn,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,3,1024,83.0,20817.0,0.25700002908706665,0.00999999139457941
7s9ktcab,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,3,1024,85.0,321401.0,0.2680000066757202,0.009996339678764343
mwy81ygf,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,3,1024,87.0,121472.0,0.38200002908706665,0.00999848172068596
grx521za,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,3,1024,87.0,427176.0,0.38200002908706665,0.009999980218708515
w90a1e6z,opsgd_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,3,1024,87.0,223415.0,0.38099998235702515,0.009998953901231287
7bohgpzn,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,3,1024,69.0,431157.0,0.27799999713897705,0.009997796267271042
bfmpmy5y,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,3,1024,73.0,19220.0,0.2710000276565552,0.00999863538891077
dujx5ycl,opadam_hw1024_nl3_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,3,1024,69.0,433513.0,0.26875001192092896,0.009998546913266182
9uvm2j0x,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,rmsprop,2,1024,88.0,429961.0,0.30400002002716064,0.010029778815805912
vg56ky4n,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,rmsprop,2,1024,84.0,419317.0,0.3199999928474426,0.011656546033918858
37515yul,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,rmsprop,2,1024,84.0,427794.0,0.30299997329711914,0.010647613555192947
wb0nq2sd,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,sgd,2,1024,90.0,418651.0,0.3650000095367432,0.01151807140558958
ha3ejcwa,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,sgd,2,1024,90.0,423392.0,0.37199997901916504,0.010485466569662094
vfgts3wm,opsgd_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,sgd,2,1024,90.0,417173.0,0.3709999918937683,0.011538734659552574
0p8fvnua,opadam_hw1024_nl2_lr0.001_bs128_dp0_wd0.0001,0.001,128,0.0,0.0001,adam,2,1024,92.0,423043.0,0.32099997997283936,0.011268360540270804
f565b0em,opadam_hw1024_nl2_lr0.001_bs128_dp0_wd1e-05,0.001,128,0.0,1e-05,adam,2,1024,87.0,120390.0,0.31699997186660767,0.009999120607972143
64g5kay4,opadam_hw1024_nl2_lr0.001_bs128_dp0_wd0,0.001,128,0.0,0.0,adam,2,1024,87.0,129051.0,0.3109999895095825,0.00999971479177475
zm2yrd2q,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,4,1024,73.0,328978.0,0.2394999861717224,0.009997500106692314
ph2yn02z,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,4,1024,55.0,12166.0,0.24800002574920657,0.0099998340010643
x09w6lgb,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,4,1024,60.0,425149.0,0.26749998331069946,0.013269832357764244
8gmc77l5,opsgd_hw1024_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,4,1024,88.0,426987.0,0.4039999842643738,0.010744411498308182
3cw78ip7,opsgd_hw1024_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,4,1024,88.0,426824.0,0.4010000228881836,0.010949426330626013
i31i4ol3,opsgd_hw1024_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,4,1024,88.0,431110.0,0.4010000228881836,0.01073522586375475
yhuasu4w,opadam_hw1024_nl4_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,4,1024,65.0,325320.0,0.27025002241134644,0.009995361790060995
9lsbm2hs,opadam_hw1024_nl4_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,4,1024,60.0,429333.0,0.2797499895095825,0.012118544429540634
qus0hzsj,opadam_hw1024_nl4_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,4,1024,60.0,416761.0,0.2680000066757202,0.012296127155423164
s5673mch,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,3,1024,74.0,423748.0,0.2542499899864197,0.011380573734641075
qsefd397,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,3,1024,73.0,321913.0,0.26999998092651367,0.009999065659940245
fi3lorpq,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,3,1024,76.0,429477.0,0.2514999508857727,0.011237263679504396
333p8yzn,opsgd_hw1024_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,3,1024,87.0,129020.0,0.3840000033378601,0.009998765774071217
jxv1ka0h,opsgd_hw1024_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,3,1024,86.0,423767.0,0.3830000162124634,0.010870578698813915
as0cxerj,opsgd_hw1024_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,3,1024,86.0,417472.0,0.3799999952316284,0.01275297999382019
prdnoo69,opadam_hw1024_nl3_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,3,1024,68.0,430988.0,0.2487499713897705,0.01126117818057537
fn6xim57,opadam_hw1024_nl3_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,3,1024,63.0,215550.0,0.2645000219345093,0.009999715723097324
48d5icbf,opadam_hw1024_nl3_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,3,1024,65.0,332535.0,0.2592499852180481,0.009999235160648825
yu8mdtdt,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,rmsprop,2,1024,89.0,423869.0,0.2889999747276306,0.009998139925301077
54aaa29a,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,rmsprop,2,1024,83.0,322143.0,0.29500001668930054,0.00999987218528986
j1qfn9oy,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,rmsprop,2,1024,85.0,323839.0,0.2957500219345093,0.009998555295169352
b5f0sx2z,opsgd_hw1024_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,sgd,2,1024,92.0,423182.0,0.3650000095367432,0.010570003651082516
9ovz9kcu,opsgd_hw1024_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,sgd,2,1024,88.0,423724.0,0.3659999966621399,0.01145440060645342
y792lsdm,opsgd_hw1024_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,sgd,2,1024,89.0,18224.0,0.3650000095367432,0.00999907311052084
g88cp0na,opadam_hw1024_nl2_lr0.003_bs128_dp0_wd0.0001,0.003,128,0.0,0.0001,adam,2,1024,78.0,424986.0,0.2882499694824219,0.010913284495472908
1qinnewo,opadam_hw1024_nl2_lr0.003_bs128_dp0_wd1e-05,0.003,128,0.0,1e-05,adam,2,1024,78.0,421710.0,0.2749999761581421,0.01103028655052185
ak95thrx,opadam_hw1024_nl2_lr0.003_bs128_dp0_wd0,0.003,128,0.0,0.0,adam,2,1024,78.0,431753.0,0.28299999237060547,0.01100270077586174
ydr3c1b2,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,4,512,79.0,130131.0,0.2889999747276306,0.00999933574348688
kx7gcw4b,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,4,512,74.0,434039.0,0.3009999990463257,0.010890072211623192
rvlirbyv,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,rmsprop,4,512,76.0,433651.0,0.2940000295639038,0.011285511776804924
uuucc9bv,opsgd_hw512_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,sgd,4,512,87.0,327574.0,0.4570000171661377,0.009999331086874008
f1vebjr0,opsgd_hw512_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,4,512,88.0,434200.0,0.44999998807907104,0.010827743448317053
6zydii0i,opsgd_hw512_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,4,512,88.0,431631.0,0.4480000138282776,0.010180575773119926
mxt3rcu7,opadam_hw512_nl4_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,4,512,77.0,230170.0,0.3177500367164612,0.009999983943998814
0qxreo9l,opadam_hw512_nl4_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,adam,4,512,74.0,430301.0,0.3360000252723694,0.0136778699234128
hasojiw4,opadam_hw512_nl4_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,adam,4,512,77.0,433362.0,0.32200002670288086,0.009999078698456287
ge4v2wwt,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,rmsprop,3,512,81.0,119675.0,0.30900001525878906,0.009999405592679976
1shcj0ge,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,rmsprop,3,512,82.0,431769.0,0.30299997329711914,0.01091216690838337
l6p8urja,opsgd_hw512_nl3_lr0.0003_bs128_dp0_wd1e-05,0.0003,128,0.0,1e-05,sgd,3,512,88.0,424223.0,0.3889999985694885,0.01071280799806118
gs4b7nn5,opsgd_hw512_nl3_lr0.0003_bs128_dp0_wd0,0.0003,128,0.0,0.0,sgd,3,512,87.0,217087.0,0.38999998569488525,0.009999299421906471
p633nen3,opadam_hw512_nl3_lr0.0003_bs128_dp0_wd0.0001,0.0003,128,0.0,0.0001,adam,3,512,83.0,26364.0,0.3489999771118164,0.009999596513807774
