run_id,run_name,lr,input_dim,batch_size,output_dim,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Batch Size,Complexity,Depth,Dist Train (kl mean),Dropout Probability,Epoch,Generalization Gap,KL Loss on Train Data (kl mean),Learning Rate,Optimizer,Weight Decay,Width,_runtime,_step,_timestamp,_wandb
31iwukeu,opsgd_hw2048_nl4_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,sgd,4,2048,32.0,80.0,4.0,0.011200177483260632,0.2,423598.0,0.3050000071525574,0.011200177483260632,0.003,sgd,1e-05,2048.0,3728.1637196540833,1662778.0,1740861775.6443727,{'runtime': 3727}
svrefe8x,opsgd_hw2048_nl4_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,sgd,4,2048,32.0,80.0,4.0,0.011457709595561028,0.2,423706.0,0.30699998140335083,0.011457709595561028,0.003,sgd,0.0,2048.0,3252.3852043151855,1630578.0,1740861269.8765645,{'runtime': 3252}
e6iupwfr,opadam_hw2048_nl4_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,adam,4,2048,32.0,55.0,4.0,0.009999699890613556,0.2,219559.0,0.2195000052452087,0.009999699890613556,0.003,adam,0.0001,2048.0,2523.892198085785,1232538.0,1740860529.7027671,{'runtime': 2523}
swjm8k6p,opadam_hw2048_nl4_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,adam,4,2048,32.0,57.0,4.0,0.009999250061810017,0.2,227521.0,0.23849999904632568,0.009999250061810017,0.003,adam,1e-05,2048.0,1881.754780292511,875728.0,1740859876.6093442,{'runtime': 1881}
echnbow1,oprmsprop_hw2048_nl3_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,rmsprop,3,2048,32.0,69.0,3.0,0.009999429807066916,0.2,328791.0,0.20274996757507324,0.009999429807066916,0.003,rmsprop,0.0001,2048.0,2474.189931154251,964820.0,1740860451.0842392,{'runtime': 2473}
ntvr7t8e,oprmsprop_hw2048_nl3_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,rmsprop,3,2048,32.0,60.0,3.0,0.010777534916996956,0.2,441563.0,0.2645000219345093,0.010777534916996956,0.003,rmsprop,1e-05,2048.0,4122.380635738373,1738328.0,1740862094.2223735,{'runtime': 4122}
p4lirmxc,oprmsprop_hw2048_nl3_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,rmsprop,3,2048,32.0,63.0,3.0,0.009999467991292477,0.2,225447.0,0.2705000042915344,0.009999467991292477,0.003,rmsprop,0.0,2048.0,6117.471543073654,1970398.0,1740864079.3408592,{'runtime': 6117}
nuru528o,opsgd_hw2048_nl3_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,sgd,3,2048,32.0,86.0,3.0,0.010714269243180752,0.2,424069.0,0.3059999942779541,0.010714269243180752,0.003,sgd,0.0001,2048.0,3762.711674451828,1412040.0,1740861720.6729014,{'runtime': 3762}
b49n5rh9,opsgd_hw2048_nl3_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,sgd,3,2048,32.0,87.0,3.0,0.009999530389904976,0.2,418664.0,0.30400002002716064,0.009999530389904976,0.003,sgd,1e-05,2048.0,3123.3302223682404,1306830.0,1740861054.3850193,{'runtime': 3123}
x5fwwjrg,opsgd_hw2048_nl3_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,sgd,3,2048,32.0,86.0,3.0,0.011972990818321705,0.2,425947.0,0.3059999942779541,0.011972990818321705,0.003,sgd,0.0,2048.0,2823.0978660583496,1212150.0,1740860753.497513,{'runtime': 2822}
ejr5i04x,opadam_hw2048_nl3_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,adam,3,2048,32.0,64.0,3.0,0.013164849020540714,0.2,425350.0,0.21274995803833008,0.013164849020540714,0.003,adam,0.0001,2048.0,4629.271773099899,2109230.0,1740862544.70981,{'runtime': 4628}
hwkv2eq9,opadam_hw2048_nl3_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,adam,3,2048,32.0,57.0,3.0,0.009998121298849584,0.2,236808.0,0.25325000286102295,0.009998121298849584,0.003,adam,1e-05,2048.0,3197.13805770874,1476130.0,1740861106.9772437,{'runtime': 3195}
navl3mpd,opadam_hw2048_nl3_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,adam,3,2048,32.0,69.0,3.0,0.009999586269259453,0.2,24077.0,0.2510000467300415,0.009999586269259453,0.003,adam,0.0,2048.0,1695.702448606491,668486.0,1740859576.915207,{'runtime': 1695}
6yfnn52f,oprmsprop_hw2048_nl2_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,rmsprop,2,2048,32.0,64.0,2.0,0.010957816615700722,0.2,423798.0,0.21900004148483276,0.010957816615700722,0.003,rmsprop,0.0001,2048.0,4554.6403913497925,2322686.0,1740862432.5184145,{'runtime': 4554}
17aba2um,oprmsprop_hw2048_nl2_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,rmsprop,2,2048,32.0,48.0,2.0,0.0708286315202713,0.2,417577.0,0.24974995851516724,0.0708286315202713,0.003,rmsprop,1e-05,2048.0,6513.380085229874,1891920.0,1740864382.3587973,{'runtime': 6513}
txp6j77s,oprmsprop_hw2048_nl2_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,rmsprop,2,2048,32.0,50.0,2.0,0.01594586670398712,0.2,433153.0,0.27400004863739014,0.01594586670398712,0.003,rmsprop,0.0,2048.0,1827.87264585495,905950.0,1740859678.4273047,{'runtime': 1827}
idng1322,opsgd_hw2048_nl2_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,sgd,2,2048,32.0,93.0,2.0,0.009998230263590813,0.2,18937.0,0.32099997997283936,0.009998230263590813,0.003,sgd,0.0001,2048.0,2145.6550257205963,1092682.0,1740859980.5493586,{'runtime': 2143}
qddt3liu,opsgd_hw2048_nl2_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,sgd,2,2048,32.0,91.0,2.0,0.009998989291489124,0.2,328216.0,0.3230000138282776,0.009998989291489124,0.003,sgd,1e-05,2048.0,2829.983675003052,1192410.0,1740860667.749706,{'runtime': 2829}
bez8vsq0,opadam_hw2048_nl2_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,adam,2,2048,32.0,57.0,2.0,0.009996053762733936,0.2,32463.0,0.2254999876022339,0.009996053762733936,0.003,adam,0.0001,2048.0,2394.8636910915375,1022496.0,1740860203.257241,{'runtime': 2394}
ellladmb,opsgd_hw2048_nl2_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,sgd,2,2048,32.0,91.0,2.0,0.009999435395002363,0.2,118486.0,0.32099997997283936,0.009999435395002363,0.003,sgd,0.0,2048.0,2010.983372926712,1262428.0,1740859816.2772229,{'runtime': 2010}
tisnal7s,opadam_hw2048_nl2_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,adam,2,2048,32.0,49.0,2.0,0.009998969733715056,0.2,224879.0,0.2397499680519104,0.009998969733715056,0.003,adam,1e-05,2048.0,2457.251321554184,901278.0,1740860262.3238196,{'runtime': 2456}
warbeehu,opadam_hw2048_nl2_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,adam,2,2048,32.0,53.0,2.0,0.009989789687097073,0.2,15639.0,0.26475000381469727,0.009989789687097073,0.003,adam,0.0,2048.0,2440.6239194869995,1072224.0,1740860240.8412735,{'runtime': 2440}
4z9xv88g,oprmsprop_hw1024_nl4_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,rmsprop,4,1024,32.0,75.0,4.0,0.009999603033065796,0.2,121421.0,0.24574995040893555,0.009999603033065796,0.0003,rmsprop,0.0001,1024.0,5164.343351602554,999996.0,1740862942.5048366,{'runtime': 5164}
91trt9ak,oprmsprop_hw1024_nl4_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,rmsprop,4,1024,32.0,70.0,4.0,0.012341036461293696,0.2,429595.0,0.24849998950958252,0.012341036461293696,0.0003,rmsprop,1e-05,1024.0,1987.459566116333,1164206.0,1740859761.5735111,{'runtime': 1985}
jp6vlb0d,oprmsprop_hw1024_nl4_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,rmsprop,4,1024,32.0,70.0,4.0,0.014997370541095734,0.2,424500.0,0.26524996757507324,0.014997370541095734,0.0003,rmsprop,0.0,1024.0,1911.421408176422,1167008.0,1740859685.093969,{'runtime': 1909}
1otcwijc,opsgd_hw1024_nl4_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,sgd,4,1024,32.0,80.0,4.0,0.010802730917930605,0.2,433682.0,0.28299999237060547,0.010802730917930605,0.0003,sgd,0.0001,1024.0,3514.2137014865875,1860338.0,1740861264.5159454,{'runtime': 3513}
n9dczfco,opsgd_hw1024_nl4_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,sgd,4,1024,32.0,80.0,4.0,0.012060691602528095,0.2,422742.0,0.28299999237060547,0.012060691602528095,0.0003,sgd,1e-05,1024.0,3688.443394422531,1731842.0,1740861411.0919414,{'runtime': 3688}
wh78zn4r,opsgd_hw1024_nl4_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,sgd,4,1024,32.0,83.0,4.0,0.009997885674238203,0.2,21730.0,0.2839999794960022,0.009997885674238203,0.0003,sgd,0.0,1024.0,2551.9634885787964,1075282.0,1740860268.7314146,{'runtime': 2551}
zlw977en,opadam_hw1024_nl4_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,adam,4,1024,32.0,74.0,4.0,0.010247627273201942,0.2,427013.0,0.26500004529953003,0.010247627273201942,0.0003,adam,0.0001,1024.0,2597.3709604740143,1452318.0,1740860283.5902364,{'runtime': 2597}
rflmc90o,opadam_hw1024_nl4_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,adam,4,1024,32.0,71.0,4.0,0.00999893806874752,0.2,27770.0,0.25,0.00999893806874752,0.0003,adam,1e-05,1024.0,1756.6101207733154,969636.0,1740859321.9427989,{'runtime': 1756}
6jb3411f,oprmsprop_hw1024_nl3_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,rmsprop,3,1024,32.0,73.0,3.0,0.009996812790632248,0.2,420547.0,0.2632499933242798,0.009996812790632248,0.0003,rmsprop,0.0001,1024.0,2046.2807235717771,955578.0,1740859602.8492196,{'runtime': 2045}
xsjrm0ya,opadam_hw1024_nl4_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,adam,4,1024,32.0,71.0,4.0,0.009995573200285436,0.2,21128.0,0.2492499947547913,0.009995573200285436,0.0003,adam,0.0,1024.0,2219.7822649478912,998144.0,1740859774.596897,{'runtime': 2219}
kr7op1fp,oprmsprop_hw1024_nl3_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,rmsprop,3,1024,32.0,71.0,3.0,0.009997397661209106,0.2,131633.0,0.25849997997283936,0.009997397661209106,0.0003,rmsprop,1e-05,1024.0,2166.786700963974,1075902.0,1740859676.801834,{'runtime': 2166}
d3f40fd0,oprmsprop_hw1024_nl3_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,rmsprop,3,1024,32.0,68.0,3.0,0.013291019015014172,0.2,426629.0,0.2837499976158142,0.013291019015014172,0.0003,rmsprop,0.0,1024.0,3528.927114009857,1205952.0,1740861038.145763,{'runtime': 3528}
j3ja29cx,opsgd_hw1024_nl3_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,sgd,3,1024,32.0,85.0,3.0,0.009999526664614676,0.2,420317.0,0.2889999747276306,0.009999526664614676,0.0003,sgd,0.0001,1024.0,1989.163677692413,1239384.0,1740859495.1090026,{'runtime': 1988}
j88z5qbf,opsgd_hw1024_nl3_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,sgd,3,1024,32.0,85.0,3.0,0.009999606758356094,0.2,19011.0,0.2929999828338623,0.009999606758356094,0.0003,sgd,1e-05,1024.0,1689.4466531276703,885570.0,1740859167.2064552,{'runtime': 1689}
4v9kt5hr,opadam_hw1024_nl3_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,adam,3,1024,32.0,77.0,3.0,0.009999278001487257,0.2,119394.0,0.2710000276565552,0.009999278001487257,0.0003,adam,0.0001,1024.0,2000.109299182892,1008064.0,1740859431.6113992,{'runtime': 1999}
l9owhde3,opsgd_hw1024_nl3_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,sgd,3,1024,32.0,85.0,3.0,0.009999220259487627,0.2,426550.0,0.29100000858306885,0.009999220259487627,0.0003,sgd,0.0,1024.0,2312.287003517151,1209744.0,1740859743.2173643,{'runtime': 2312}
rcfmdu3n,opadam_hw1024_nl3_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,adam,3,1024,32.0,74.0,3.0,0.011512501165270804,0.2,426703.0,0.278499960899353,0.011512501165270804,0.0003,adam,1e-05,1024.0,2445.8930718898773,1186550.0,1740859846.4834878,{'runtime': 2445}
ltgtidbl,opadam_hw1024_nl3_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,adam,3,1024,32.0,77.0,3.0,0.00999943260103464,0.2,122260.0,0.26125001907348633,0.00999943260103464,0.0003,adam,0.0,1024.0,2460.014673471451,1205854.0,1740859844.8241866,{'runtime': 2458}
y123gt2b,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,rmsprop,2,1024,32.0,85.0,2.0,0.009998743422329426,0.2,11980.0,0.2990000247955322,0.009998743422329426,0.0003,rmsprop,0.0001,1024.0,1876.3434720039368,872256.0,1740859175.646258,{'runtime': 1876}
l6vqi0cf,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,rmsprop,2,1024,32.0,81.0,2.0,0.00999581441283226,0.2,22500.0,0.28700000047683716,0.00999581441283226,0.0003,rmsprop,1e-05,1024.0,1328.4897627830503,640232.0,1740858612.8423915,{'runtime': 1328}
j3embq5l,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,rmsprop,2,1024,32.0,78.0,2.0,0.0126825999468565,0.2,424366.0,0.2990000247955322,0.0126825999468565,0.0003,rmsprop,0.0,1024.0,2992.6316723823547,1548826.0,1740860232.9699094,{'runtime': 2992}
wkiq0zo6,opsgd_hw1024_nl2_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,sgd,2,1024,32.0,89.0,2.0,0.009999124333262444,0.2,24503.0,0.30699998140335083,0.009999124333262444,0.0003,sgd,0.0001,1024.0,1463.850643157959,862364.0,1740858648.0151792,{'runtime': 1463}
7qyzoz4w,opsgd_hw1024_nl2_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,sgd,2,1024,32.0,89.0,2.0,0.009999128058552742,0.2,214880.0,0.30699998140335083,0.009999128058552742,0.0003,sgd,1e-05,1024.0,1714.8361089229584,900224.0,1740858871.4929988,{'runtime': 1714}
r93zzp1m,opsgd_hw1024_nl2_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,sgd,2,1024,32.0,89.0,2.0,0.00999903865158558,0.2,15744.0,0.30800002813339233,0.00999903865158558,0.0003,sgd,0.0,1024.0,1753.231630563736,854970.0,1740858916.2538075,{'runtime': 1752}
6efws1jh,opadam_hw1024_nl2_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,40,32,10,0.2,0.0001,adam,2,1024,32.0,82.0,2.0,0.012280860915780067,0.2,423423.0,0.29100000858306885,0.012280860915780067,0.0003,adam,0.0001,1024.0,6084.524944067001,1260224.0,1740863215.4925132,{'runtime': 6084}
6ja5wac8,opadam_hw1024_nl2_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,40,32,10,0.2,1e-05,adam,2,1024,32.0,82.0,2.0,0.010259240865707396,0.2,422661.0,0.29100000858306885,0.010259240865707396,0.0003,adam,1e-05,1024.0,1591.9113085269928,917634.0,1740858705.8110526,{'runtime': 1590}
8vdjle97,opadam_hw1024_nl2_lr0.0003_bs32_dp0.2_wd0,0.0003,40,32,10,0.2,0.0,adam,2,1024,32.0,81.0,2.0,0.00999926496297121,0.2,121777.0,0.2929999828338623,0.00999926496297121,0.0003,adam,0.0,1024.0,1552.8358187675476,771084.0,1740858662.7749867,{'runtime': 1552}
uaexqgfm,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,rmsprop,4,1024,32.0,76.0,4.0,0.012093951925635338,0.2,427380.0,0.2367500066757202,0.012093951925635338,0.001,rmsprop,0.0001,1024.0,2779.858147859574,1231064.0,1740859886.489338,{'runtime': 2779}
bp24uv8j,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,rmsprop,4,1024,32.0,64.0,4.0,0.011844425462186337,0.2,425130.0,0.22325003147125244,0.011844425462186337,0.001,rmsprop,1e-05,1024.0,3352.26371717453,1880722.0,1740860456.3840685,{'runtime': 3351}
t8o3j2ad,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,rmsprop,4,1024,32.0,69.0,4.0,0.009997534565627577,0.2,222058.0,0.23624998331069944,0.009997534565627577,0.001,rmsprop,0.0,1024.0,2237.4821333885193,1040502.0,1740859254.9503753,{'runtime': 2237}
w4sof4vn,opsgd_hw1024_nl4_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,sgd,4,1024,32.0,83.0,4.0,0.009999269619584084,0.2,19208.0,0.28600001335144043,0.009999269619584084,0.001,sgd,0.0001,1024.0,2074.245520591736,1011876.0,1740859090.5170443,{'runtime': 2073}
460hfgph,opsgd_hw1024_nl4_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,sgd,4,1024,32.0,80.0,4.0,0.010512280277907848,0.2,435336.0,0.281000018119812,0.010512280277907848,0.001,sgd,0.0,1024.0,3435.692413330078,1733358.0,1740860446.9704533,{'runtime': 3435}
xcnbmeb7,opsgd_hw1024_nl4_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,sgd,4,1024,32.0,81.0,4.0,0.009999072179198263,0.2,334484.0,0.281000018119812,0.009999072179198263,0.001,sgd,1e-05,1024.0,1748.1983110904694,1026802.0,1740858763.3696032,{'runtime': 1747}
77rh891q,opadam_hw1024_nl4_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,adam,4,1024,32.0,75.0,4.0,0.009999784640967846,0.2,328229.0,0.22249996662139893,0.009999784640967846,0.001,adam,0.0001,1024.0,2213.8308815956116,1167080.0,1740859203.2786143,{'runtime': 2213}
6xo62pgv,opadam_hw1024_nl4_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,adam,4,1024,32.0,77.0,4.0,0.00999817531555891,0.2,115412.0,0.24449998140335083,0.00999817531555891,0.001,adam,1e-05,1024.0,1878.301818370819,949006.0,1740858834.5263045,{'runtime': 1878}
dvyn16ud,opadam_hw1024_nl4_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,adam,4,1024,32.0,75.0,4.0,0.009998762980103493,0.2,132101.0,0.21875,0.009998762980103493,0.001,adam,0.0,1024.0,2687.495478630066,1032184.0,1740859636.0001187,{'runtime': 2683}
uwpxywr0,oprmsprop_hw1024_nl3_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,rmsprop,3,1024,32.0,68.0,3.0,0.01145130768418312,0.2,429985.0,0.25725001096725464,0.01145130768418312,0.001,rmsprop,0.0001,1024.0,2146.5824706554413,1087404.0,1740859086.4788086,{'runtime': 2146}
1fun6jud,oprmsprop_hw1024_nl3_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,rmsprop,3,1024,32.0,64.0,3.0,0.01153610646724701,0.2,423573.0,0.2540000081062317,0.01153610646724701,0.001,rmsprop,1e-05,1024.0,3821.405756235122,1937340.0,1740860741.1769342,{'runtime': 3819}
g36jrbrv,oprmsprop_hw1024_nl3_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,rmsprop,3,1024,32.0,66.0,3.0,0.011220339685678482,0.2,428424.0,0.25474995374679565,0.011220339685678482,0.001,rmsprop,0.0,1024.0,5747.627017259598,647870.0,1740862668.3620672,{'runtime': 5747}
ze0jtjg0,opsgd_hw1024_nl3_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,sgd,3,1024,32.0,85.0,3.0,0.00999889150261879,0.2,119983.0,0.29500001668930054,0.00999889150261879,0.001,sgd,0.0001,1024.0,2192.9753596782684,1058422.0,1740859103.4205427,{'runtime': 2192}
bqbk785y,opsgd_hw1024_nl3_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,sgd,3,1024,32.0,85.0,3.0,0.009997798129916193,0.2,21139.0,0.296999990940094,0.009997798129916193,0.001,sgd,1e-05,1024.0,1702.5774064064026,913504.0,1740858598.7860894,{'runtime': 1702}
qahg1pql,opsgd_hw1024_nl3_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,sgd,3,1024,32.0,85.0,3.0,0.00999985821545124,0.2,14394.0,0.2940000295639038,0.00999985821545124,0.001,sgd,0.0,1024.0,3452.240478992462,924004.0,1740860337.694634,{'runtime': 3451}
6c7zjn24,opadam_hw1024_nl3_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,adam,3,1024,32.0,73.0,3.0,0.009999433532357216,0.2,32899.0,0.23149996995925903,0.009999433532357216,0.001,adam,0.0001,1024.0,2481.996136903763,933958.0,1740859332.951213,{'runtime': 2481}
4a1890v2,opadam_hw1024_nl3_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,adam,3,1024,32.0,65.0,3.0,0.00999855063855648,0.2,427940.0,0.24625003337860107,0.00999855063855648,0.001,adam,1e-05,1024.0,3882.750027179718,745650.0,1740860732.4182582,{'runtime': 3882}
x98y4n97,opadam_hw1024_nl3_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,adam,3,1024,32.0,60.0,3.0,0.01118915155529976,0.2,434946.0,0.2552499771118164,0.01118915155529976,0.001,adam,0.0,1024.0,8886.164959192276,1903018.0,1740865701.610706,{'runtime': 8885}
3zxsezuc,oprmsprop_hw1024_nl2_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,rmsprop,2,1024,32.0,70.0,2.0,0.010770946741104126,0.2,425678.0,0.2747499942779541,0.010770946741104126,0.001,rmsprop,1e-05,1024.0,2195.9925870895386,1023836.0,1740858968.009537,{'runtime': 2195}
v74ooa6r,oprmsprop_hw1024_nl2_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,rmsprop,2,1024,32.0,74.0,2.0,0.011229685507714748,0.2,431116.0,0.2774999737739563,0.011229685507714748,0.001,rmsprop,0.0001,1024.0,1926.582257270813,986408.0,1740858698.8059902,{'runtime': 1926}
emgk69j0,oprmsprop_hw1024_nl2_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,rmsprop,2,1024,32.0,73.0,2.0,0.009998498484492302,0.2,123099.0,0.2927500009536743,0.009998498484492302,0.001,rmsprop,0.0,1024.0,1515.5467760562897,725118.0,1740858282.540328,{'runtime': 1515}
qc2r4p72,opsgd_hw1024_nl2_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,sgd,2,1024,32.0,91.0,2.0,0.0099993497133255,0.2,17493.0,0.30800002813339233,0.0099993497133255,0.001,sgd,0.0001,1024.0,2114.2884402275085,1084392.0,1740858870.5942025,{'runtime': 2113}
dkzovdy4,opsgd_hw1024_nl2_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,sgd,2,1024,32.0,88.0,2.0,0.011507190763950348,0.2,425132.0,0.30900001525878906,0.011507190763950348,0.001,sgd,1e-05,1024.0,2268.264451980591,1316578.0,1740858993.833128,{'runtime': 2267}
do67b7lr,opadam_hw1024_nl2_lr0.001_bs32_dp0.2_wd0.0001,0.001,40,32,10,0.2,0.0001,adam,2,1024,32.0,78.0,2.0,0.010802578181028366,0.2,422496.0,0.2604999542236328,0.010802578181028366,0.001,adam,0.0001,1024.0,1917.866338014603,1064126.0,1740858634.612367,{'runtime': 1917}
pwyoordf,opsgd_hw1024_nl2_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,sgd,2,1024,32.0,89.0,2.0,0.00999763421714306,0.2,13715.0,0.30800002813339233,0.00999763421714306,0.001,sgd,0.0,1024.0,1448.4724650382996,851858.0,1740858163.997518,{'runtime': 1448}
s3k6a1kr,opadam_hw1024_nl2_lr0.001_bs32_dp0.2_wd1e-05,0.001,40,32,10,0.2,1e-05,adam,2,1024,32.0,74.0,2.0,0.012622617185115814,0.2,434920.0,0.2724999785423279,0.012622617185115814,0.001,adam,1e-05,1024.0,2853.1775407791138,1044180.0,1740859568.4207847,{'runtime': 2852}
6hpwca6g,opadam_hw1024_nl2_lr0.001_bs32_dp0.2_wd0,0.001,40,32,10,0.2,0.0,adam,2,1024,32.0,73.0,2.0,0.009998870082199574,0.2,18232.0,0.27574998140335083,0.009998870082199574,0.001,adam,0.0,1024.0,1151.769462108612,602546.0,1740857861.737991,{'runtime': 1151}
r24z0w89,oprmsprop_hw1024_nl4_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,rmsprop,4,1024,32.0,71.0,4.0,0.009997853077948092,0.2,224301.0,0.2389999628067017,0.009997853077948092,0.003,rmsprop,0.0001,1024.0,2070.964635372162,1035288.0,1740858766.9992454,{'runtime': 2070}
6d000lub,oprmsprop_hw1024_nl4_lr0.003_bs32_dp0.2_wd1e-05,0.003,40,32,10,0.2,1e-05,rmsprop,4,1024,32.0,71.0,4.0,0.009998618625104427,0.2,28830.0,0.24024999141693115,0.009998618625104427,0.003,rmsprop,1e-05,1024.0,2397.6480643749237,1098164.0,1740859077.7104445,{'runtime': 2397}
g6vlt4xf,oprmsprop_hw1024_nl4_lr0.003_bs32_dp0.2_wd0,0.003,40,32,10,0.2,0.0,rmsprop,4,1024,32.0,73.0,4.0,0.009999006055295467,0.2,14683.0,0.2524999976158142,0.009999006055295467,0.003,rmsprop,0.0,1024.0,1890.9660909175873,768450.0,1740858540.5980248,{'runtime': 1889}
ija2n4z5,opsgd_hw1024_nl4_lr0.003_bs32_dp0.2_wd0.0001,0.003,40,32,10,0.2,0.0001,sgd,4,1024,32.0,80.0,4.0,0.011239435523748398,0.2,421278.0,0.28200000524520874,0.011239435523748398,0.003,sgd,0.0001,1024.0,3349.576927423477,1762880.0,1740859989.443015,{'runtime': 3349}
