run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Epochs Taken Base,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target Base,Complexity,Epochs Taken Dist,Generalization Gap,KL Loss on Train Data (kl mean),max_sigma,noisy_error,noise_trials,pac_bound_inverse_kl,pac_bound_pinsker
nrun7bmo,opsgd_hw1024_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32.0,0.0,0.0001,sgd,3.0,1024.0,0.6179999709129333,1.0,5953.0,False,0.0099966805428266,False,True,87.0,222378.0,0.3820000290870666,0.0099988896399736,0.0151824951171875,0.1013299971818924,"[{""sigma"": 0.5, ""noisy_error"": 0.8992599844932556}, {""sigma"": 0.25, ""noisy_error"": 0.900409996509552}, {""sigma"": 0.125, ""noisy_error"": 0.8832700252532959}, {""sigma"": 0.0625, ""noisy_error"": 0.7648199796676636}, {""sigma"": 0.03125, ""noisy_error"": 0.41907998919487}, {""sigma"": 0.015625, ""noisy_error"": 0.10952000319957733}, {""sigma"": 0.0078125, ""noisy_error"": 0.005280000157654285}, {""sigma"": 0.01171875, ""noisy_error"": 0.042089998722076416}, {""sigma"": 0.013671875, ""noisy_error"": 0.07231000065803528}, {""sigma"": 0.0146484375, ""noisy_error"": 0.09113000333309174}, {""sigma"": 0.01513671875, ""noisy_error"": 0.09771999716758728}, {""sigma"": 0.015380859375, ""noisy_error"": 0.10440000146627426}, {""sigma"": 0.0152587890625, ""noisy_error"": 0.1019899994134903}, {""sigma"": 0.01519775390625, ""noisy_error"": 0.10115999728441238}, {""sigma"": 0.015167236328125, ""noisy_error"": 0.09925000369548798}, {""sigma"": 0.0151824951171875, ""noisy_error"": 0.1013299971818924}]",1.0,tensor(6.8975)
65eglbk5,opsgd_hw1024_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32.0,0.0,1e-05,sgd,3.0,1024.0,0.6179999709129333,1.0,5732.0,False,0.0099975140765309,False,True,86.0,424025.0,0.3820000290870666,0.0103861428797245,0.0151824951171875,0.1008199974894523,"[{""sigma"": 0.5, ""noisy_error"": 0.8994399905204773}, {""sigma"": 0.25, ""noisy_error"": 0.9002799987792969}, {""sigma"": 0.125, ""noisy_error"": 0.8829399943351746}, {""sigma"": 0.0625, ""noisy_error"": 0.7628200054168701}, {""sigma"": 0.03125, ""noisy_error"": 0.41611000895500183}, {""sigma"": 0.015625, ""noisy_error"": 0.10852000117301941}, {""sigma"": 0.0078125, ""noisy_error"": 0.005179999861866236}, {""sigma"": 0.01171875, ""noisy_error"": 0.0422700010240078}, {""sigma"": 0.013671875, ""noisy_error"": 0.07175999879837036}, {""sigma"": 0.0146484375, ""noisy_error"": 0.09087000042200089}, {""sigma"": 0.01513671875, ""noisy_error"": 0.09723000228404999}, {""sigma"": 0.015380859375, ""noisy_error"": 0.10349000245332718}, {""sigma"": 0.0152587890625, ""noisy_error"": 0.10091999918222427}, {""sigma"": 0.01519775390625, ""noisy_error"": 0.10040999948978424}, {""sigma"": 0.015167236328125, ""noisy_error"": 0.0987199991941452}, {""sigma"": 0.0151824951171875, ""noisy_error"": 0.10081999748945236}]",1.0,tensor(6.9013)
l2n2kb0h,opsgd_hw1024_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32.0,0.0,0.0,sgd,3.0,1024.0,0.6159999966621399,1.0,5710.0,False,0.0099957361817359,False,True,86.0,422172.0,0.3840000033378601,0.0113783301785588,0.0151824951171875,0.1008699983358383,"[{""sigma"": 0.5, ""noisy_error"": 0.8994399905204773}, {""sigma"": 0.25, ""noisy_error"": 0.9003000259399414}, {""sigma"": 0.125, ""noisy_error"": 0.8829900026321411}, {""sigma"": 0.0625, ""noisy_error"": 0.7622299790382385}, {""sigma"": 0.03125, ""noisy_error"": 0.4159500002861023}, {""sigma"": 0.015625, ""noisy_error"": 0.10830000042915344}, {""sigma"": 0.0078125, ""noisy_error"": 0.005140000022947788}, {""sigma"": 0.01171875, ""noisy_error"": 0.042080000042915344}, {""sigma"": 0.013671875, ""noisy_error"": 0.0717099979519844}, {""sigma"": 0.0146484375, ""noisy_error"": 0.09055999666452408}, {""sigma"": 0.01513671875, ""noisy_error"": 0.09713000059127808}, {""sigma"": 0.015380859375, ""noisy_error"": 0.10333000123500824}, {""sigma"": 0.0152587890625, ""noisy_error"": 0.10079000145196915}, {""sigma"": 0.01519775390625, ""noisy_error"": 0.10035999864339828}, {""sigma"": 0.015167236328125, ""noisy_error"": 0.09863000363111496}, {""sigma"": 0.0151824951171875, ""noisy_error"": 0.10086999833583832}]",1.0,tensor(6.9024)
wlwr9byc,opadam_hw1024_nl3_lr0.0003_bs32_dp0_wd0.0001,0.0003,32.0,0.0,0.0001,adam,3.0,1024.0,0.7269999980926514,1.0,17.0,False,0.0091351401060819,False,True,80.0,443695.0,0.2730000019073486,0.0102211544290184,0.0287017822265625,0.1011999994516372,"[{""sigma"": 0.5, ""noisy_error"": 0.8987799882888794}, {""sigma"": 0.25, ""noisy_error"": 0.8980900049209595}, {""sigma"": 0.125, ""noisy_error"": 0.868149995803833}, {""sigma"": 0.0625, ""noisy_error"": 0.6273099780082703}, {""sigma"": 0.03125, ""noisy_error"": 0.13728000223636627}, {""sigma"": 0.015625, ""noisy_error"": 0.004050000105053186}, {""sigma"": 0.0234375, ""noisy_error"": 0.043140001595020294}, {""sigma"": 0.02734375, ""noisy_error"": 0.08584000170230865}, {""sigma"": 0.029296875, ""noisy_error"": 0.1088699996471405}, {""sigma"": 0.0283203125, ""noisy_error"": 0.09627000242471695}, {""sigma"": 0.02880859375, ""noisy_error"": 0.10283999890089035}, {""sigma"": 0.028564453125, ""noisy_error"": 0.09847000241279602}, {""sigma"": 0.0286865234375, ""noisy_error"": 0.09932000190019608}, {""sigma"": 0.02874755859375, ""noisy_error"": 0.10115999728441238}, {""sigma"": 0.028717041015625, ""noisy_error"": 0.10068000108003616}, {""sigma"": 0.0287017822265625, ""noisy_error"": 0.10119999945163727}]",1.0,tensor(7.5377)
e8n5u67k,opadam_hw1024_nl3_lr0.0003_bs32_dp0_wd1e-05,0.0003,32.0,0.0,1e-05,adam,3.0,1024.0,0.7239999771118164,1.0,18.0,False,0.0058796368539333,False,True,74.0,445311.0,0.2760000228881836,0.0100252022966742,0.0289459228515625,0.1022699996829032,"[{""sigma"": 0.5, ""noisy_error"": 0.8986999988555908}, {""sigma"": 0.25, ""noisy_error"": 0.8975399732589722}, {""sigma"": 0.125, ""noisy_error"": 0.8643800020217896}, {""sigma"": 0.0625, ""noisy_error"": 0.6228399872779846}, {""sigma"": 0.03125, ""noisy_error"": 0.13431000709533691}, {""sigma"": 0.015625, ""noisy_error"": 0.003969999961555004}, {""sigma"": 0.0234375, ""noisy_error"": 0.04162999987602234}, {""sigma"": 0.02734375, ""noisy_error"": 0.08247999846935272}, {""sigma"": 0.029296875, ""noisy_error"": 0.10470999777317047}, {""sigma"": 0.0283203125, ""noisy_error"": 0.0944100022315979}, {""sigma"": 0.02880859375, ""noisy_error"": 0.09895999729633331}, {""sigma"": 0.029052734375, ""noisy_error"": 0.10155999660491943}, {""sigma"": 0.0289306640625, ""noisy_error"": 0.09895999729633331}, {""sigma"": 0.02899169921875, ""noisy_error"": 0.10108999907970428}, {""sigma"": 0.028961181640625, ""noisy_error"": 0.10106000304222107}, {""sigma"": 0.0289459228515625, ""noisy_error"": 0.10226999968290329}]",1.0,tensor(7.5933)
c7tjwmjw,opadam_hw1024_nl3_lr0.0003_bs32_dp0_wd0,0.0003,32.0,0.0,0.0,adam,3.0,1024.0,0.7170000076293945,1.0,17.0,False,0.0068423030897974,False,True,75.0,123034.0,0.2829999923706054,0.0099986335262656,0.0293731689453125,0.1018600016832351,"[{""sigma"": 0.5, ""noisy_error"": 0.898169994354248}, {""sigma"": 0.25, ""noisy_error"": 0.8972600102424622}, {""sigma"": 0.125, ""noisy_error"": 0.8651000261306763}, {""sigma"": 0.0625, ""noisy_error"": 0.6162999868392944}, {""sigma"": 0.03125, ""noisy_error"": 0.12679000198841095}, {""sigma"": 0.015625, ""noisy_error"": 0.0028699999675154686}, {""sigma"": 0.0234375, ""noisy_error"": 0.03804999962449074}, {""sigma"": 0.02734375, ""noisy_error"": 0.07468000054359436}, {""sigma"": 0.029296875, ""noisy_error"": 0.09888999909162521}, {""sigma"": 0.0302734375, ""noisy_error"": 0.1126599982380867}, {""sigma"": 0.02978515625, ""noisy_error"": 0.10535000264644623}, {""sigma"": 0.029541015625, ""noisy_error"": 0.10213000327348709}, {""sigma"": 0.0294189453125, ""noisy_error"": 0.10068999975919724}, {""sigma"": 0.02935791015625, ""noisy_error"": 0.09939999878406525}, {""sigma"": 0.029388427734375, ""noisy_error"": 0.10000000149011612}, {""sigma"": 0.0293731689453125, ""noisy_error"": 0.10186000168323517}]",1.0,tensor(7.1518)
57ud4h3e,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32.0,0.0,0.0001,rmsprop,2.0,1024.0,0.6819999814033508,1.0,35.0,False,0.009631740860641,False,True,86.0,418883.0,0.3180000185966491,0.0114098927006125,0.0386505126953125,0.1036000028252601,"[{""sigma"": 0.5, ""noisy_error"": 0.8980100154876709}, {""sigma"": 0.25, ""noisy_error"": 0.8820099830627441}, {""sigma"": 0.125, ""noisy_error"": 0.7875999808311462}, {""sigma"": 0.0625, ""noisy_error"": 0.39893999695777893}, {""sigma"": 0.03125, ""noisy_error"": 0.04089999943971634}, {""sigma"": 0.046875, ""noisy_error"": 0.1981000006198883}, {""sigma"": 0.0390625, ""noisy_error"": 0.10661999881267548}, {""sigma"": 0.03515625, ""noisy_error"": 0.07062999904155731}, {""sigma"": 0.037109375, ""noisy_error"": 0.0877000018954277}, {""sigma"": 0.0380859375, ""noisy_error"": 0.09651999920606613}, {""sigma"": 0.03857421875, ""noisy_error"": 0.09925000369548798}, {""sigma"": 0.038818359375, ""noisy_error"": 0.1042800024151802}, {""sigma"": 0.0386962890625, ""noisy_error"": 0.10103999823331833}, {""sigma"": 0.03863525390625, ""noisy_error"": 0.09996999800205231}, {""sigma"": 0.038665771484375, ""noisy_error"": 0.10085999965667725}, {""sigma"": 0.0386505126953125, ""noisy_error"": 0.10360000282526016}]",1.0,tensor(6.3848)
6b40qdaa,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32.0,0.0,1e-05,rmsprop,2.0,1024.0,0.6840000152587891,1.0,32.0,False,0.0080629270523786,False,True,80.0,424587.0,0.3159999847412109,0.0110714053735137,0.0383148193359375,0.0998400002717971,"[{""sigma"": 0.5, ""noisy_error"": 0.8967900276184082}, {""sigma"": 0.25, ""noisy_error"": 0.8804299831390381}, {""sigma"": 0.125, ""noisy_error"": 0.7753700017929077}, {""sigma"": 0.0625, ""noisy_error"": 0.38865000009536743}, {""sigma"": 0.03125, ""noisy_error"": 0.04328000172972679}, {""sigma"": 0.046875, ""noisy_error"": 0.19582000374794006}, {""sigma"": 0.0390625, ""noisy_error"": 0.1075500026345253}, {""sigma"": 0.03515625, ""noisy_error"": 0.07265999913215637}, {""sigma"": 0.037109375, ""noisy_error"": 0.09105999767780304}, {""sigma"": 0.0380859375, ""noisy_error"": 0.09854999929666519}, {""sigma"": 0.03857421875, ""noisy_error"": 0.10070999711751938}, {""sigma"": 0.038330078125, ""noisy_error"": 0.10067000240087509}, {""sigma"": 0.0382080078125, ""noisy_error"": 0.09859000146389008}, {""sigma"": 0.03826904296875, ""noisy_error"": 0.0982000008225441}, {""sigma"": 0.038299560546875, ""noisy_error"": 0.09769000113010406}, {""sigma"": 0.0383148193359375, ""noisy_error"": 0.09984000027179718}]",1.0,tensor(7.1705)
t85kq4o3,oprmsprop_hw1024_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32.0,0.0,0.0,rmsprop,2.0,1024.0,0.6909999847412109,1.0,32.0,False,0.00826105941087,False,True,80.0,422108.0,0.309000015258789,0.0105295963585376,0.0378265380859375,0.0987899973988533,"[{""sigma"": 0.5, ""noisy_error"": 0.8967099785804749}, {""sigma"": 0.25, ""noisy_error"": 0.8795499801635742}, {""sigma"": 0.125, ""noisy_error"": 0.773169994354248}, {""sigma"": 0.0625, ""noisy_error"": 0.3910500109195709}, {""sigma"": 0.03125, ""noisy_error"": 0.04574999958276749}, {""sigma"": 0.046875, ""noisy_error"": 0.20096999406814575}, {""sigma"": 0.0390625, ""noisy_error"": 0.11191999912261963}, {""sigma"": 0.03515625, ""noisy_error"": 0.07581999897956848}, {""sigma"": 0.037109375, ""noisy_error"": 0.0935399979352951}, {""sigma"": 0.0380859375, ""noisy_error"": 0.10096000134944916}, {""sigma"": 0.03759765625, ""noisy_error"": 0.09577000141143799}, {""sigma"": 0.037841796875, ""noisy_error"": 0.10012000054121017}, {""sigma"": 0.0377197265625, ""noisy_error"": 0.09775999933481216}, {""sigma"": 0.03778076171875, ""noisy_error"": 0.09713000059127808}, {""sigma"": 0.037811279296875, ""noisy_error"": 0.09726999700069427}, {""sigma"": 0.0378265380859375, ""noisy_error"": 0.0987899973988533}]",1.0,tensor(7.0899)
c1clyp30,opsgd_hw1024_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32.0,0.0,1e-05,sgd,2.0,1024.0,0.6299999952316284,1.0,12289.0,False,0.0099999560043215,False,True,90.0,422023.0,0.3690000176429748,0.0107983527705073,0.0242767333984375,0.1003599986433982,"[{""sigma"": 0.5, ""noisy_error"": 0.8978999853134155}, {""sigma"": 0.25, ""noisy_error"": 0.8871099948883057}, {""sigma"": 0.125, ""noisy_error"": 0.8217700123786926}, {""sigma"": 0.0625, ""noisy_error"": 0.579259991645813}, {""sigma"": 0.03125, ""noisy_error"": 0.19586999714374542}, {""sigma"": 0.015625, ""noisy_error"": 0.01616000011563301}, {""sigma"": 0.0234375, ""noisy_error"": 0.09041000157594681}, {""sigma"": 0.02734375, ""noisy_error"": 0.13928000628948212}, {""sigma"": 0.025390625, ""noisy_error"": 0.11794000118970871}, {""sigma"": 0.0244140625, ""noisy_error"": 0.10238000005483627}, {""sigma"": 0.02392578125, ""noisy_error"": 0.09442999958992004}, {""sigma"": 0.024169921875, ""noisy_error"": 0.09883999824523926}, {""sigma"": 0.0242919921875, ""noisy_error"": 0.10023000091314316}, {""sigma"": 0.02423095703125, ""noisy_error"": 0.0997299998998642}, {""sigma"": 0.024261474609375, ""noisy_error"": 0.09971000254154205}, {""sigma"": 0.0242767333984375, ""noisy_error"": 0.10035999864339828}]",1.0,tensor(5.8236)
ocoobjqe,opsgd_hw1024_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32.0,0.0,0.0001,sgd,2.0,1024.0,0.6299999952316284,1.0,13864.0,False,0.0099988998845219,False,True,90.0,420975.0,0.3690000176429748,0.0111601250246167,0.0242156982421875,0.100550003349781,"[{""sigma"": 0.5, ""noisy_error"": 0.8976600170135498}, {""sigma"": 0.25, ""noisy_error"": 0.8877300024032593}, {""sigma"": 0.125, ""noisy_error"": 0.823419988155365}, {""sigma"": 0.0625, ""noisy_error"": 0.5849000215530396}, {""sigma"": 0.03125, ""noisy_error"": 0.19855999946594238}, {""sigma"": 0.015625, ""noisy_error"": 0.015969999134540558}, {""sigma"": 0.0234375, ""noisy_error"": 0.09081999957561493}, {""sigma"": 0.02734375, ""noisy_error"": 0.14057999849319458}, {""sigma"": 0.025390625, ""noisy_error"": 0.11879999935626984}, {""sigma"": 0.0244140625, ""noisy_error"": 0.10315000265836716}, {""sigma"": 0.02392578125, ""noisy_error"": 0.09544999897480011}, {""sigma"": 0.024169921875, ""noisy_error"": 0.09927000105381012}, {""sigma"": 0.0242919921875, ""noisy_error"": 0.1005299985408783}, {""sigma"": 0.02423095703125, ""noisy_error"": 0.10074999928474426}, {""sigma"": 0.024200439453125, ""noisy_error"": 0.09972000122070312}, {""sigma"": 0.0242156982421875, ""noisy_error"": 0.10055000334978104}]",1.0,tensor(5.8291)
6373m7av,opadam_hw1024_nl2_lr0.0003_bs32_dp0_wd1e-05,0.0003,32.0,0.0,1e-05,adam,2.0,1024.0,0.6690000295639038,1.0,35.0,False,0.0095757003873586,False,True,87.0,19603.0,0.3309999704360962,0.0099994037300348,0.0353851318359375,0.1006999984383583,"[{""sigma"": 0.5, ""noisy_error"": 0.897849977016449}, {""sigma"": 0.25, ""noisy_error"": 0.8852999806404114}, {""sigma"": 0.125, ""noisy_error"": 0.8001700043678284}, {""sigma"": 0.0625, ""noisy_error"": 0.44433000683784485}, {""sigma"": 0.03125, ""noisy_error"": 0.06174999848008156}, {""sigma"": 0.046875, ""noisy_error"": 0.24607999622821808}, {""sigma"": 0.0390625, ""noisy_error"": 0.1429000049829483}, {""sigma"": 0.03515625, ""noisy_error"": 0.09905000030994415}, {""sigma"": 0.037109375, ""noisy_error"": 0.12134999781847}, {""sigma"": 0.0361328125, ""noisy_error"": 0.10948999971151352}, {""sigma"": 0.03564453125, ""noisy_error"": 0.10174000263214111}, {""sigma"": 0.035400390625, ""noisy_error"": 0.10048999637365341}, {""sigma"": 0.0352783203125, ""noisy_error"": 0.09860000014305115}, {""sigma"": 0.03533935546875, ""noisy_error"": 0.09977000206708908}, {""sigma"": 0.035369873046875, ""noisy_error"": 0.09797000139951706}, {""sigma"": 0.0353851318359375, ""noisy_error"": 0.1006999984383583}]",1.0,tensor(6.8816)
bwti2hyi,opadam_hw1024_nl2_lr0.0003_bs32_dp0_wd0.0001,0.0003,32.0,0.0,0.0001,adam,2.0,1024.0,0.6819999814033508,1.0,42.0,False,0.0099645527079701,False,True,90.0,424763.0,0.3180000185966491,0.0107069928199052,0.0355072021484375,0.1004000008106231,"[{""sigma"": 0.5, ""noisy_error"": 0.8979899883270264}, {""sigma"": 0.25, ""noisy_error"": 0.8866000175476074}, {""sigma"": 0.125, ""noisy_error"": 0.8051900267601013}, {""sigma"": 0.0625, ""noisy_error"": 0.44947001338005066}, {""sigma"": 0.03125, ""noisy_error"": 0.060270000249147415}, {""sigma"": 0.046875, ""noisy_error"": 0.24628999829292297}, {""sigma"": 0.0390625, ""noisy_error"": 0.14240999519824982}, {""sigma"": 0.03515625, ""noisy_error"": 0.09910999983549118}, {""sigma"": 0.037109375, ""noisy_error"": 0.11913999915122986}, {""sigma"": 0.0361328125, ""noisy_error"": 0.1074799969792366}, {""sigma"": 0.03564453125, ""noisy_error"": 0.10147999972105026}, {""sigma"": 0.035400390625, ""noisy_error"": 0.09984000027179718}, {""sigma"": 0.0355224609375, ""noisy_error"": 0.10078000277280807}, {""sigma"": 0.03546142578125, ""noisy_error"": 0.0994499996304512}, {""sigma"": 0.035491943359375, ""noisy_error"": 0.09871000051498413}, {""sigma"": 0.0355072021484375, ""noisy_error"": 0.10040000081062317}]",1.0,tensor(6.2883)
ipssku06,opadam_hw1024_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32.0,0.0,0.0,adam,2.0,1024.0,0.6729999780654907,1.0,35.0,False,0.0090212104842066,False,True,85.0,20499.0,0.3270000219345093,0.0099995546042919,0.0355682373046875,0.1011900007724762,"[{""sigma"": 0.5, ""noisy_error"": 0.8978099822998047}, {""sigma"": 0.25, ""noisy_error"": 0.8845099806785583}, {""sigma"": 0.125, ""noisy_error"": 0.7995499968528748}, {""sigma"": 0.0625, ""noisy_error"": 0.44308000802993774}, {""sigma"": 0.03125, ""noisy_error"": 0.06092999875545502}, {""sigma"": 0.046875, ""noisy_error"": 0.24476000666618347}, {""sigma"": 0.0390625, ""noisy_error"": 0.1417199969291687}, {""sigma"": 0.03515625, ""noisy_error"": 0.09899000078439713}, {""sigma"": 0.037109375, ""noisy_error"": 0.11986000090837479}, {""sigma"": 0.0361328125, ""noisy_error"": 0.10834000259637833}, {""sigma"": 0.03564453125, ""noisy_error"": 0.10131999850273132}, {""sigma"": 0.035400390625, ""noisy_error"": 0.099310003221035}, {""sigma"": 0.0355224609375, ""noisy_error"": 0.0997999981045723}, {""sigma"": 0.03558349609375, ""noisy_error"": 0.10113000124692917}, {""sigma"": 0.035552978515625, ""noisy_error"": 0.09933000057935715}, {""sigma"": 0.0355682373046875, ""noisy_error"": 0.1011900007724762}]",1.0,tensor(6.8717)
yjldf1tk,opsgd_hw1024_nl2_lr0.0003_bs32_dp0_wd0,0.0003,32.0,0.0,0.0,sgd,2.0,1024.0,0.6299999952316284,1.0,12152.0,False,0.0099992519244551,False,True,91.0,222609.0,0.3700000047683716,0.0099992183968424,0.0242767333984375,0.1001899987459182,"[{""sigma"": 0.5, ""noisy_error"": 0.897849977016449}, {""sigma"": 0.25, ""noisy_error"": 0.8871700167655945}, {""sigma"": 0.125, ""noisy_error"": 0.821590006351471}, {""sigma"": 0.0625, ""noisy_error"": 0.5787400007247925}, {""sigma"": 0.03125, ""noisy_error"": 0.19554999470710754}, {""sigma"": 0.015625, ""noisy_error"": 0.01623000018298626}, {""sigma"": 0.0234375, ""noisy_error"": 0.09047000110149384}, {""sigma"": 0.02734375, ""noisy_error"": 0.13923999667167664}, {""sigma"": 0.025390625, ""noisy_error"": 0.11759000271558762}, {""sigma"": 0.0244140625, ""noisy_error"": 0.10249000042676926}, {""sigma"": 0.02392578125, ""noisy_error"": 0.09419000148773193}, {""sigma"": 0.024169921875, ""noisy_error"": 0.09877999871969223}, {""sigma"": 0.0242919921875, ""noisy_error"": 0.10001999884843826}, {""sigma"": 0.02423095703125, ""noisy_error"": 0.09961999952793121}, {""sigma"": 0.024261474609375, ""noisy_error"": 0.09967999905347824}, {""sigma"": 0.0242767333984375, ""noisy_error"": 0.10018999874591827}]",1.0,tensor(5.8258)
slenmgd1,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32.0,0.0,0.0001,rmsprop,4.0,1024.0,0.7580000162124634,0.9992499947547911,88.0,False,0.003299637697637,False,True,59.0,30493.0,0.2412499785423278,0.0099999625235795,0.0472869873046875,0.1032499969005584,"[{""sigma"": 0.5, ""noisy_error"": 0.8989099860191345}, {""sigma"": 0.25, ""noisy_error"": 0.8991199731826782}, {""sigma"": 0.125, ""noisy_error"": 0.8741300106048584}, {""sigma"": 0.0625, ""noisy_error"": 0.33265000581741333}, {""sigma"": 0.03125, ""noisy_error"": 0.014530000276863575}, {""sigma"": 0.046875, ""noisy_error"": 0.09723000228404999}, {""sigma"": 0.0546875, ""noisy_error"": 0.1929199993610382}, {""sigma"": 0.05078125, ""noisy_error"": 0.14065000414848328}, {""sigma"": 0.048828125, ""noisy_error"": 0.11957000195980072}, {""sigma"": 0.0478515625, ""noisy_error"": 0.10700000077486038}, {""sigma"": 0.04736328125, ""noisy_error"": 0.10098999738693237}, {""sigma"": 0.047119140625, ""noisy_error"": 0.09945999830961227}, {""sigma"": 0.0472412109375, ""noisy_error"": 0.10036999732255936}, {""sigma"": 0.04730224609375, ""noisy_error"": 0.10188999772071838}, {""sigma"": 0.047271728515625, ""noisy_error"": 0.10010000318288803}, {""sigma"": 0.0472869873046875, ""noisy_error"": 0.10324999690055847}]",1.0,tensor(8.3192)
6hhcoz9q,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0_wd0,0.001,32.0,0.0,0.0,rmsprop,4.0,1024.0,0.7419999837875366,1.0,69.0,False,0.000202059498406,False,True,50.0,415785.0,0.2580000162124634,0.0341544114053249,0.0529022216796875,0.099650003015995,"[{""sigma"": 0.5, ""noisy_error"": 0.8991100192070007}, {""sigma"": 0.25, ""noisy_error"": 0.8954300284385681}, {""sigma"": 0.125, ""noisy_error"": 0.7435100078582764}, {""sigma"": 0.0625, ""noisy_error"": 0.19031000137329102}, {""sigma"": 0.03125, ""noisy_error"": 0.00880999956279993}, {""sigma"": 0.046875, ""noisy_error"": 0.060109999030828476}, {""sigma"": 0.0546875, ""noisy_error"": 0.11316999793052673}, {""sigma"": 0.05078125, ""noisy_error"": 0.08532000333070755}, {""sigma"": 0.052734375, ""noisy_error"": 0.09752999991178513}, {""sigma"": 0.0537109375, ""noisy_error"": 0.10610000044107437}, {""sigma"": 0.05322265625, ""noisy_error"": 0.10345999896526337}, {""sigma"": 0.052978515625, ""noisy_error"": 0.10124000161886215}, {""sigma"": 0.0528564453125, ""noisy_error"": 0.09892000257968903}, {""sigma"": 0.05291748046875, ""noisy_error"": 0.10171999782323837}, {""sigma"": 0.052886962890625, ""noisy_error"": 0.09923999756574631}, {""sigma"": 0.0529022216796875, ""noisy_error"": 0.09965000301599503}]",1.0,tensor(12.2689)
l9ulg46o,oprmsprop_hw1024_nl4_lr0.001_bs32_dp0_wd1e-05,0.001,32.0,0.0,1e-05,rmsprop,4.0,1024.0,0.7630000114440918,0.9984999895095824,55.0,False,0.0048794895410537,False,True,55.0,232514.0,0.2354999780654907,0.0099989650771021,0.0489044189453125,0.1025599986314773,"[{""sigma"": 0.5, ""noisy_error"": 0.8997799754142761}, {""sigma"": 0.25, ""noisy_error"": 0.8981299996376038}, {""sigma"": 0.125, ""noisy_error"": 0.8504499793052673}, {""sigma"": 0.0625, ""noisy_error"": 0.27542999386787415}, {""sigma"": 0.03125, ""noisy_error"": 0.014089999720454216}, {""sigma"": 0.046875, ""noisy_error"": 0.08302000164985657}, {""sigma"": 0.0546875, ""noisy_error"": 0.1636900007724762}, {""sigma"": 0.05078125, ""noisy_error"": 0.119889996945858}, {""sigma"": 0.048828125, ""noisy_error"": 0.10109999775886536}, {""sigma"": 0.0498046875, ""noisy_error"": 0.11015000194311142}, {""sigma"": 0.04931640625, ""noisy_error"": 0.1062299981713295}, {""sigma"": 0.049072265625, ""noisy_error"": 0.10312999784946442}, {""sigma"": 0.0489501953125, ""noisy_error"": 0.10209999978542328}, {""sigma"": 0.04888916015625, ""noisy_error"": 0.09982000291347504}, {""sigma"": 0.048919677734375, ""noisy_error"": 0.10232999920845032}, {""sigma"": 0.0489044189453125, ""noisy_error"": 0.10255999863147736}]",1.0,tensor(10.4888)
6xwt5i4o,opsgd_hw1024_nl4_lr0.001_bs32_dp0_wd0.0001,0.001,32.0,0.0,0.0001,sgd,4.0,1024.0,0.597000002861023,1.0,1113.0,False,0.0099745169281959,False,True,88.0,428420.0,0.3999999761581421,0.0114999562501907,0.0100250244140625,0.0984899997711181,"[{""sigma"": 0.5, ""noisy_error"": 0.8982200026512146}, {""sigma"": 0.25, ""noisy_error"": 0.9007099866867065}, {""sigma"": 0.125, ""noisy_error"": 0.8959199786186218}, {""sigma"": 0.0625, ""noisy_error"": 0.8510199785232544}, {""sigma"": 0.03125, ""noisy_error"": 0.6166800260543823}, {""sigma"": 0.015625, ""noisy_error"": 0.25940999388694763}, {""sigma"": 0.0078125, ""noisy_error"": 0.04506000131368637}, {""sigma"": 0.01171875, ""noisy_error"": 0.1459600031375885}, {""sigma"": 0.009765625, ""noisy_error"": 0.09337999671697617}, {""sigma"": 0.0107421875, ""noisy_error"": 0.11804000288248062}, {""sigma"": 0.01025390625, ""noisy_error"": 0.1045600026845932}, {""sigma"": 0.010009765625, ""noisy_error"": 0.09724999964237213}, {""sigma"": 0.0101318359375, ""noisy_error"": 0.10305999964475632}, {""sigma"": 0.01007080078125, ""noisy_error"": 0.10232000052928925}, {""sigma"": 0.010040283203125, ""noisy_error"": 0.10093999654054642}, {""sigma"": 0.0100250244140625, ""noisy_error"": 0.09848999977111816}]",1.0,tensor(8.7588)
